Label,area_0,area_1,area_2,area_3,area_4,area_5,area_6,area_7,area_8,area_9,area_10,area_11,area_12,area_13,area_14,area_15,area_16,area_17,area_18,area_19,area_20,area_21,area_22,area_23,area_24,area_25,area_26,area_27,area_28,area_29,area_30,area_31,area_32,area_33,area_34,area_35,area_36,area_37,area_38,area_39,area_40,area_41,area_42,area_43,area_44,area_45,area_46,area_47,area_48,area_49,area_50,area_51,area_52,area_53,area_54,area_55,area_56,area_57,area_58,area_59,area_60,area_61,area_62,area_63,area_64,area_65,area_66,area_67,area_68,area_69,area_70,area_71,area_72,area_73,area_74,area_75,area_76,area_77,area_78,area_79,area_80,area_81,area_82,area_83,area_84,area_85,area_86,area_87,area_88,area_89,area_90,area_91,area_92,area_93,area_94,area_95,area_96,area_97,area_98,area_99,area_100,area_101,area_102,area_103,area_104,area_105,area_106,area_107,area_108,area_109,area_110,area_111
pneumonia,66875.71883,0.996939802,0.581882146,0.010406665,-1.220198583,89383.8091,15.9659632,2.214840461,0.505278668,0.995690945,-0.016746673,2.231587134,1.154329156,2.54E-05,-12.22233271,-0.000182203,0.022396496,-15.33136712,847.266551,33.65025893,15.96760445,0.683334704,0.008072194,-1.31E-13,-1.067263606,1.750598309,0.022397237,2.52E-05,1.862974179,2.78E-05,0.027902798,2.123593569,70.00049038,52.22704778,15.96777197,0.62987326,0.016456593,-1.44E-13,-0.512244301,1.142117561,0.027902812,2.53E-05,0.765734811,1.14E-05,0.008940253,-2.616391179,322.4926325,5.361667024,15.96849871,0.30637559,0.004369042,1.15E-25,-0.491998191,0.798373781,0.00894026,2.50E-05,34745.49075,1.964242792,1.173304355,0.040389179,-1.246900827,92600.01971,14.11029607,4.006228941,1.022702155,1.954537425,-0.05092216,4.057151102,2.287988823,5.66E-05,1.994799043,0.000112771,0.04863315,-3.214237802,155.8621611,41.83795209,14.11056487,0.804812606,0.022466035,2.56E-06,-1.230868894,2.035681501,0.048633281,5.65E-05,-2.167937118,-0.000122558,0.073618364,-0.510940889,39.45561643,95.86869247,14.11056487,1.073906188,0.039003605,-0.000122132,-1.486698283,2.560604471,0.073618466,5.65E-05,-0.158400402,-8.95E-06,0.028259133,0.085826087,55.74858344,14.12605828,14.11056487,0.585130218,0.016728061,1.64E-06,-0.682592772,1.267722991,0.028259134,5.65E-05
pneumonia,67325.04896,1.003638123,0.585776835,0.014267035,-1.225606252,90587.79124,16.02708698,2.035234495,0.508774854,1.002476284,-0.322574811,2.357809306,1.162077443,1.54E-05,5.194526638,7.74E-05,0.016670006,-0.011340926,332.3057143,18.64148125,16.02729202,0.66333462,0.008467096,-2.51E-13,-0.780002813,1.443337432,0.016670186,1.54E-05,10.24973184,0.000152796,0.022237345,1.703343412,139.1198955,33.17308673,16.02714844,0.834071048,0.011560576,7.88E-06,-0.704910612,1.538981659,0.02223787,1.55E-05,2.822183162,4.21E-05,0.012085218,0.982014088,245.8649401,9.797466722,16.0275272,0.5613033,0.006181631,1.20E-24,-0.423811755,0.985115055,0.012085292,1.53E-05,35059.9883,1.982022065,1.188081659,0.038477698,-1.271069888,94458.36658,14.11029607,4.068786319,1.037658205,1.969401151,-0.085388629,4.154174947,2.310833073,5.66E-05,3.277891141,0.000185307,0.036782577,-0.876107005,103.9729377,23.93308115,14.11011261,0.871462,0.020600091,-9.94E-09,-1.185760558,2.057222558,0.036783044,5.66E-05,3.350321558,0.000189401,0.057295338,-1.481690006,36.28664764,58.06930172,14.11056487,0.558163866,0.030146035,6.23E-05,-1.093952306,1.652116172,0.057295651,5.65E-05,-0.27931716,-1.58E-05,0.027132828,-4.719768517,377.3374366,13.0224752,14.11033874,0.88492989,0.014368911,-8.16E-05,-1.301974479,2.186904369,0.027132832,5.65E-05
pneumonia,62627.70838,0.993050271,0.584527518,-0.011368986,-1.204232816,83740.37557,15.94112774,2.072730767,0.50610733,0.993821957,-0.129853085,2.202583852,1.152311269,1.60E-05,6.445054366,0.000102195,0.027093215,1.170367741,40.09536388,46.29377059,15.94164354,0.71200075,0.018571891,1.63E-05,-0.459726349,1.171727099,0.027093408,1.59E-05,1.030584557,1.63E-05,0.031773644,0.567327014,30.68796832,63.66819793,15.94165233,0.650883683,0.021161374,-1.18E-05,-0.606370847,1.25725453,0.031773648,1.59E-05,-2.131413489,-3.38E-05,0.021429602,-0.185621857,14.65672543,28.96173454,15.94125459,0.369672959,0.015423147,5.88E-06,-0.491239565,0.860912524,0.021429628,1.60E-05,32503.65155,1.939358685,1.192950771,-0.006691497,-1.217421858,86887.92357,14.03109313,4.111377894,1.03317068,1.940931989,-0.187607682,4.298985576,2.276893421,5.98E-05,-10.32532363,-0.000616069,0.068242627,-3.981359178,117.7902779,78.0586209,14.03145113,1.082345179,0.040381481,-1.92E-07,-2.176459843,3.258805022,0.068245407,5.98E-05,-6.100935489,-0.000364018,0.095204464,-2.247814635,55.23571257,151.9130174,14.03145113,1.176324901,0.051810725,-4.80E-05,-2.327863894,3.504188795,0.09520516,5.98E-05,4.635119212,0.000276558,0.041891077,1.263057906,49.74362311,29.41277437,14.03109313,1.157759804,0.026845656,-2.34E-08,-0.559753128,1.717512932,0.04189199,5.98E-05
pneumonia,67268.23111,1.00279112,0.580377358,0.011094661,-1.214833791,90051.4065,16.02294665,2.045165526,0.503308021,1.000390751,-0.021435314,2.06660084,1.158631912,1.56E-05,-4.252883588,-6.34E-05,0.022161634,-9.839423397,626.6595261,32.9462996,16.02369808,0.86857162,0.010463881,4.44E-06,-1.116047918,1.984619538,0.022161725,1.55E-05,-0.908516413,-1.35E-05,0.024499073,-0.246162661,28.05935168,40.26233504,16.02371493,0.495084792,0.014142525,-1.60E-12,-0.511827184,1.006911976,0.024499077,1.55E-05,-0.352163465,-5.25E-06,0.013279559,-2.678088419,257.1291355,11.82951441,16.02377307,0.38210303,0.007224894,5.52E-26,-0.674458663,1.056561694,0.01327956,1.55E-05,35162.23998,1.987802588,1.171152078,0.034943305,-1.242129479,94157.77433,14.11056487,4.062926796,1.019218592,1.973758391,-0.064334225,4.12726102,2.307153293,5.65E-05,-6.045853544,-0.000341786,0.0426545,-0.334493018,28.60034344,32.18554585,14.11056487,0.587435783,0.023884997,-3.37E-05,-0.618863778,1.20629956,0.042655869,5.65E-05,1.405799894,7.95E-05,0.065835041,-0.641884769,22.47145893,76.66870588,14.11056487,0.804377414,0.033780845,-1.68E-06,-0.786139339,1.590516753,0.065835089,5.65E-05,0.387565355,2.19E-05,0.026808966,-0.216498182,25.63347961,12.71345846,14.11056487,0.35140231,0.015948835,3.10E-05,-0.46210091,0.81350322,0.026808975,5.65E-05
pneumonia,66815.15904,0.996037016,0.587671933,0.010010431,-1.224794937,89717.35181,16.0142975,2.006654076,0.509882121,0.993723092,-0.285505238,2.292159314,1.156480885,1.66E-05,-1.700820056,-2.54E-05,0.021761872,-4.465578261,324.4442962,31.76819947,16.01382035,0.597156503,0.011878773,-1.07E-13,-1.116229629,1.713386132,0.021761886,1.66E-05,-0.54734977,-8.16E-06,0.022450321,-0.117631414,212.2443247,33.80996437,16.01415018,0.800735346,0.012306859,-9.41E-14,-0.763317526,1.564052873,0.022450323,1.66E-05,-3.151843823,-4.70E-05,0.013485973,-1.637790984,198.7283305,12.20026742,16.01455424,0.439712931,0.007626617,6.02E-26,-0.53056157,0.970274501,0.013486055,1.65E-05,34685.67209,1.960861105,1.200372275,0.035766752,-1.264493645,93501.75217,14.11045181,4.00169966,1.045730867,1.938394339,-0.062277454,4.063977114,2.299101971,5.65E-05,5.61270887,0.000317299,0.04375017,0.295152221,41.93444784,33.85989523,14.11045181,0.726681511,0.024582596,3.30E-05,-0.828015657,1.554697168,0.04375132,5.65E-05,9.298976138,0.000525693,0.053603367,0.536447354,152.8031701,50.83106236,14.11045181,1.430094204,0.025405276,0.000189716,-1.548146983,2.978241187,0.053605944,5.65E-05,0.154172109,8.72E-06,0.026628824,1.302218213,152.0728307,12.54316981,14.11045181,0.858492971,0.014859792,-7.45E-06,-0.670854602,1.529347573,0.026628825,5.65E-05
pneumonia,67256.10624,1.002700056,0.584967438,0.000938117,-1.215921715,90389.888,16.02747359,2.114607783,0.507490954,0.998623633,-0.055678285,2.170286068,1.160859296,1.52E-05,9.419593205,0.000140434,0.022511833,1.369960074,239.9527999,33.99376672,16.02764217,0.972673168,0.011596973,-8.16E-14,-0.797456432,1.7701296,0.022512271,1.52E-05,0.105360227,1.57E-06,0.020584597,-0.053494026,42.99762916,28.42139695,16.02799711,0.501448733,0.0119007,-6.90E-14,-0.540563219,1.042011952,0.020584597,1.51E-05,1.111045959,1.66E-05,0.01235487,0.545872162,108.1576679,10.23853435,16.0282568,0.443673179,0.006866759,5.02E-26,-0.362226891,0.80590007,0.012354881,1.51E-05,35334.20311,1.997524061,1.187258181,0.008171824,-1.236172241,95515.01667,14.11056487,4.099566247,1.032237848,1.981426446,-0.067823567,4.167389814,2.323722092,5.65E-05,-14.13925416,-0.000799325,0.055422354,-3.357248305,89.31515608,54.34549416,14.11056487,0.66242752,0.028634217,-4.67E-05,-1.415963548,2.078391068,0.055428118,5.65E-05,9.666283352,0.000546457,0.049663234,-0.580593422,27.67417874,43.63408233,14.11056487,0.687023204,0.026520192,-0.000164084,-0.744530979,1.431554183,0.04966624,5.65E-05,-3.050964631,-0.000172478,0.029169944,-0.137214695,33.96160752,15.05184223,14.11056487,0.542787862,0.016075685,-2.95E-05,-0.54674627,1.089534132,0.029170454,5.65E-05
pneumonia,66724.20403,0.994740433,0.58500884,0.001011034,-1.210504746,89329.38375,16.00495664,2.170122654,0.507162781,0.994507356,-0.126142377,2.29626503,1.154012077,1.69E-05,5.406013633,8.06E-05,0.0228746,-7.925304127,689.1960921,35.0982976,16.00581329,0.803578482,0.010187432,-1.26E-14,-1.086643884,1.890222366,0.022874742,1.70E-05,-9.767744576,-0.00014562,0.024789381,1.828811207,90.82603881,41.22113919,16.0044858,0.700643882,0.015097241,-4.39E-14,-0.498802586,1.199446468,0.024789809,1.73E-05,0.332366192,4.95E-06,0.009777708,-0.441105694,176.4627666,6.412802366,16.00569916,0.359721741,0.005638486,4.02E-26,-0.304334533,0.664056274,0.009777709,1.71E-05,34650.83775,1.95889184,1.187674513,0.018511457,-1.231869863,92828.82928,14.11033874,4.003676105,1.03230581,1.955613525,-0.190833074,4.194509179,2.290813827,5.65E-05,-2.538807205,-0.000143525,0.050887776,-5.048181855,160.9587778,45.80719358,14.11056487,1.038411927,0.025475523,3.69E-05,-1.471340622,2.509752549,0.050887979,5.65E-05,15.54201654,0.000878626,0.06765691,1.34326367,49.02524731,80.98429992,14.11056487,1.197389025,0.035733605,3.99E-06,-1.145897859,2.343286883,0.067662615,5.65E-05,-1.032772836,-5.84E-05,0.027767309,0.037135639,64.24890779,13.63869375,14.11056487,0.713215242,0.016969351,6.81E-06,-0.585500195,1.298715437,0.02776737,5.65E-05
pneumonia,67596.35698,1.007682607,0.58639335,0.00049174,-1.22902634,91181.95543,15.98159191,2.100760872,0.509378032,1.005675978,-0.178029127,2.278789999,1.16588224,1.95E-05,-5.368583648,-8.00E-05,0.021515053,1.173421646,415.2343459,31.05205705,15.98157671,1.036621261,0.009822495,-1.44E-13,-0.818132668,1.854753928,0.021515202,1.95E-05,6.886870292,0.000102665,0.02386057,0.753296969,177.8177172,38.19171853,15.98206101,0.809197186,0.012437843,2.66E-05,-0.639133301,1.448330487,0.023860791,1.95E-05,1.846383078,2.75E-05,0.011123292,1.015524086,176.3259298,8.299823417,15.98156151,0.431432297,0.00568054,8.53E-26,-0.329564782,0.760997079,0.011123326,1.95E-05,35657.26453,2.015787469,1.193410167,0.001809695,-1.270639381,97070.63304,14.11056487,4.094169874,1.041646267,2.012723618,-0.030360586,4.12453046,2.342568451,5.65E-05,8.395082072,0.000474593,0.04861073,-0.005740422,86.21452227,41.80314628,14.11056487,0.940414811,0.02436239,-6.87E-05,-1.142814301,2.083229112,0.048613047,5.65E-05,12.02494075,0.000679798,0.061628302,-0.446724168,120.9519901,67.19183789,14.11056487,1.625560463,0.031281915,0.000357181,-2.022136493,3.647696957,0.061632051,5.65E-05,4.334966947,0.000245066,0.029554427,1.306643088,176.2137873,15.45177026,14.11056487,1.033008257,0.015321299,4.82E-05,-0.913559288,1.946567545,0.029555443,5.65E-05
pneumonia,67525.7395,1.006629888,0.581867217,0.002220466,-1.23404382,90685.00537,15.98405599,2.256859824,0.506131722,1.003832601,-0.035545617,2.292405441,1.162700817,1.98E-05,3.821697544,5.70E-05,0.022015456,2.70238475,187.5989564,32.51305626,15.98635179,0.856190125,0.012332163,-1.16E-13,-0.596681614,1.452871739,0.022015529,1.95E-05,1.909471694,2.85E-05,0.033591681,-0.638918433,29.05151967,75.69432289,15.98538976,0.620870444,0.020445942,-1.63E-13,-0.826769456,1.447639899,0.033591693,1.96E-05,-2.08696154,-3.11E-05,0.013870397,-1.45366963,69.62239897,12.90563889,15.98632186,0.25248059,0.008110842,1.31E-25,-0.588368157,0.840848747,0.013870432,1.95E-05,35543.10761,2.009333914,1.174034728,0.010817815,-1.265848721,95799.73812,14.11045181,4.092896398,1.025600661,1.994331053,-0.036895623,4.129792021,2.327182915,5.65E-05,3.033026138,0.000171464,0.04736995,-0.52697935,46.74776425,39.69308254,14.11056487,0.832112904,0.027284353,6.93E-05,-1.248951395,2.081064299,0.04737026,5.65E-05,-0.259313264,-1.47E-05,0.080018832,-2.194786898,50.85043796,113.2629078,14.11056487,0.777637593,0.042995915,-6.59E-05,-1.820393753,2.598031345,0.080018833,5.65E-05,2.12921353,0.000120369,0.033712362,0.663732131,31.54670157,20.10421769,14.11056487,0.642472073,0.02023845,4.43E-05,-0.574308535,1.216780608,0.033712577,5.65E-05
pneumonia,67538.75022,1.006823843,0.584155425,-0.00332988,-1.23953781,90890.18083,15.98902198,2.081244032,0.508277932,1.007449481,-0.088379548,2.16962358,1.164015383,1.79E-05,-3.982791712,-5.94E-05,0.022543815,-5.210027479,422.4492931,34.09238379,15.98954803,0.88984135,0.010594986,-1.20E-13,-1.164447365,2.054288715,0.022543893,1.79E-05,-7.939302016,-0.000118354,0.030933316,-1.43256397,52.09691596,64.18873858,15.98952182,0.581290952,0.016411818,-1.00E-13,-0.883202136,1.464493088,0.030933542,1.78E-05,0.21197515,3.16E-06,0.012260325,0.038240437,108.4282934,10.08331944,15.9894884,0.355113545,0.006394225,-3.98E-16,-0.362451305,0.71756485,0.012260325,1.79E-05,35405.0141,2.001527169,1.177946458,-0.001563079,-1.278642883,95408.60861,14.11056487,4.147716673,1.029897067,2.008771995,-0.122661952,4.270378625,2.322427366,5.65E-05,-3.330214735,-0.000188265,0.054689226,-1.346828802,65.39066474,52.90685941,14.11056487,0.860239752,0.029017426,-1.25E-05,-1.628758183,2.488997935,0.05468955,5.65E-05,1.634676527,9.24E-05,0.084411798,-1.702497432,40.84880276,126.0404963,14.11056487,0.784612936,0.042483532,0.000203234,-1.83741573,2.622028666,0.084411849,5.65E-05,-2.919028274,-0.000165019,0.035399976,0.640341266,39.96408131,22.16759884,14.11056487,0.746405274,0.018953991,-1.53E-05,-0.582517194,1.328922468,0.035400361,5.65E-05
pneumonia,67611.23908,1.00790446,0.580339694,-0.002464162,-1.215972656,90738.15849,15.95796508,2.10582032,0.503412368,1.009281989,-0.022924872,2.128745192,1.163041513,3.02E-05,-18.612728,-0.000277466,0.017792316,-17.36166501,788.0533382,21.2407616,15.96113073,0.517252861,0.007450199,-1.51E-13,-1.094618772,1.611871634,0.017794479,2.98E-05,18.01518431,0.000268559,0.024975126,2.85978785,104.3630774,41.84707435,15.96056739,0.772951803,0.013659977,7.37E-05,-0.459248239,1.232200042,0.024976569,2.99E-05,-3.163731768,-4.72E-05,0.010553278,-2.263596744,382.9366255,7.471072312,15.96421344,0.37766043,0.004770643,-6.14E-16,-0.467395386,0.845055815,0.010553383,2.56E-05,35664.01184,2.016168909,1.164551129,-0.004528591,-1.223931597,95894.12807,14.1092081,4.079621075,1.010397448,2.029740557,-0.030583469,4.110204543,2.328329101,5.67E-05,-16.7379805,-0.000946237,0.042762731,-2.553227475,39.79870595,32.362849,14.10966035,0.436481251,0.023005271,7.54E-07,-0.805235652,1.241716903,0.042773199,5.66E-05,-0.801723561,-4.53E-05,0.061479251,-0.185782548,22.79299416,66.85912045,14.1092081,1.009853446,0.035514959,9.68E-06,-0.828415788,1.838269234,0.061479268,5.67E-05,0.371867093,2.10E-05,0.027415626,0.334191371,24.80003892,13.29535338,14.1092081,0.456454066,0.015350152,-7.40E-06,-0.380916578,0.837370644,0.027415635,5.67E-05
pneumonia,67011.59063,0.99896529,0.585221472,0.012365402,-1.228718079,89916.43381,16.01362388,2.017780441,0.508360191,0.994152816,-0.098610265,2.116390705,1.157763284,1.72E-05,-6.042413891,-9.01E-05,0.018411805,-6.487046776,498.3138562,22.74063868,16.01395217,0.576241951,0.008369187,-9.40E-14,-0.836821101,1.413063053,0.018412025,1.72E-05,-1.570471235,-2.34E-05,0.023008298,0.389525085,187.8612613,35.5114942,16.01404672,0.738309419,0.012214151,-1.19E-13,-0.660286454,1.398595873,0.023008309,1.72E-05,-0.068755947,-1.02E-06,0.010168437,0.552737283,279.8027179,6.935981561,16.01400405,0.491606793,0.005140448,9.54E-26,-0.318496959,0.810103751,0.010168437,1.71E-05,34775.20275,1.96592248,1.188759094,0.045033398,-1.267170812,93362.53105,14.11056487,4.052257073,1.0375473,1.944875074,-0.036840713,4.089097786,2.297389688,5.65E-05,-13.00350945,-0.000735118,0.039683121,-6.857484265,191.0895111,27.86531384,14.11056487,0.734248727,0.020143153,-6.88E-05,-1.422301559,2.156550286,0.03968993,5.65E-05,3.479313586,0.000196694,0.057867689,2.089269005,123.3583405,59.23529855,14.11056487,1.849940226,0.030057544,-7.98E-06,-1.060198193,2.91013842,0.057868024,5.65E-05,-2.652959048,-0.000149978,0.026059722,-1.12973788,132.001214,12.01315853,14.11056487,0.497486362,0.014040377,-4.33E-05,-0.797451958,1.294938321,0.026060153,5.65E-05
pneumonia,67310.22552,1.003417145,0.584545456,-0.008847814,-1.212891825,90461.36862,16.01689789,2.216297361,0.507283987,1.004212556,-0.103401047,2.319698408,1.161266273,1.80E-05,-2.047130837,-3.05E-05,0.022855833,-1.673348711,723.6697609,35.0424467,16.01448577,1.166110301,0.009420061,-3.14E-14,-1.002095937,2.168206238,0.022855854,2.01E-05,0.949459449,1.42E-05,0.025486955,-1.721566752,140.8186666,43.57481815,16.0169277,0.753710618,0.014234217,-1.88E-14,-0.688664676,1.442375294,0.025486959,1.80E-05,1.485407523,2.21E-05,0.009396353,1.543352239,265.1169078,5.922711886,16.01680844,0.392404149,0.00502678,2.05E-16,-0.34689247,0.73929662,0.009396379,1.80E-05,35381.12547,2.00017669,1.1889662,-0.010727853,-1.232829348,95774.39143,14.11011261,4.115169897,1.034651695,2.002658094,-0.081782196,4.196952093,2.326875032,5.66E-05,3.011328705,0.000170237,0.050610209,-0.109839548,93.40239287,45.30899727,14.11033874,0.998317593,0.026140309,-6.28E-14,-1.003641269,2.001958863,0.050610495,5.65E-05,6.330674609,0.000357888,0.06856153,0.721559638,77.37045654,83.15265404,14.11033874,1.623489832,0.036231143,-0.00011739,-1.695290065,3.318779896,0.068562464,5.65E-05,0.790873867,4.47E-05,0.029787343,1.362357197,82.45033463,15.69523368,14.11033874,0.754779759,0.01707969,-2.71E-05,-0.617527305,1.372307064,0.029787376,5.65E-05
pneumonia,67741.80958,1.00985092,0.580179077,0.000144428,-1.216293681,90989.11399,15.98743819,2.136940713,0.50346226,1.010443968,-0.041979513,2.178920226,1.164648721,1.92E-05,-1.585939646,-2.36E-05,0.020756177,-4.60959398,744.0478725,28.89980021,15.98948347,0.827984639,0.007568644,-1.69E-13,-1.063062119,1.891046758,0.020756191,1.90E-05,-11.38288159,-0.000169689,0.025291128,-1.450378498,48.17888388,42.90970045,15.98915189,0.407712368,0.013793545,-1.70E-05,-0.647382676,1.055095043,0.025291697,1.90E-05,0.177089925,2.64E-06,0.011095985,0.793249265,411.0049365,8.259071709,15.98928612,0.465229156,0.004801316,1.61E-25,-0.388462505,0.853691661,0.011095985,1.89E-05,35989.18147,2.034551499,1.173955482,-0.000837545,-1.248881657,97600.3183,14.11056487,4.110050567,1.023226188,2.032447021,-0.068268324,4.178318891,2.348951101,5.65E-05,2.069502978,0.000116994,0.04484687,4.569997379,164.3055133,35.57709666,14.11056487,1.348931081,0.021091375,-3.50E-05,-0.809792818,2.1587239,0.044847022,5.65E-05,5.061343957,0.000286129,0.067886768,0.20040977,27.12455614,81.52320862,14.11056487,1.231104769,0.036813116,-0.000132558,-0.797575267,2.028680037,0.067887371,5.65E-05,-0.903784538,-5.11E-05,0.027855639,0.182366229,60.91128312,13.72558911,14.11056487,0.745918468,0.014914033,-1.91E-05,-0.559535631,1.3054541,0.027855686,5.65E-05
pneumonia,66927.0707,0.997705322,0.581445966,0.005662084,-1.221034907,89452.19964,16.02368767,2.019203773,0.504867118,0.992628498,-0.064407436,2.083611209,1.154770679,1.54E-05,17.9876636,0.000268148,0.023332064,6.707798012,178.8757734,36.52272744,16.0244672,0.764041367,0.012957088,-1.73E-13,-0.550498107,1.314539474,0.023333605,1.53E-05,19.18972824,0.000286068,0.034223452,0.418102313,67.05820828,78.5737515,16.02429918,0.837304756,0.02079808,3.41E-05,-0.641338765,1.47864352,0.034224647,1.54E-05,0.938683039,1.40E-05,0.015408303,0.058297846,44.15136836,15.92610153,16.02422395,0.373366189,0.009362639,-4.09E-16,-0.375781967,0.749148156,0.015408309,1.54E-05,34777.96842,1.96607883,1.175974121,0.039428097,-1.251386127,92838.61324,14.11056487,4.002082562,1.025300688,1.9491828,-0.11450698,4.116589542,2.290934547,5.65E-05,-8.913476702,-0.000503899,0.051578244,-4.079067658,135.9202862,47.06280876,14.11056487,0.75443238,0.025443008,-0.000249805,-1.316822645,2.071255025,0.051580706,5.65E-05,-6.400436005,-0.000361831,0.072497717,0.00546007,81.80039625,92.97426641,14.11056487,1.77825787,0.038049968,0.000141569,-1.829588095,3.607845965,0.07249862,5.65E-05,1.53765904,8.69E-05,0.034234209,0.86854701,62.05311595,20.7313068,14.11056487,0.72307126,0.019642471,-7.66E-06,-0.700656075,1.423727334,0.034234319,5.65E-05
pneumonia,67026.26005,0.999183972,0.580587259,0.002456862,-1.216949908,89583.33322,15.99273227,2.186421173,0.503745818,0.997525305,-0.069285022,2.255706195,1.155616794,1.80E-05,-6.196091876,-9.24E-05,0.021324004,-11.4576415,738.105601,30.50318498,15.99366914,0.723485125,0.00924662,-1.57E-13,-1.10454962,1.828034745,0.021324204,1.82E-05,14.56121689,0.000217069,0.047693386,-0.985263545,92.42813314,152.5895631,15.99318888,0.878237914,0.019269999,-1.07E-13,-0.865584218,1.743822132,0.04769388,1.83E-05,-1.169863422,-1.74E-05,0.012418239,-0.582880938,171.2131741,10.34475966,15.99406608,0.388749094,0.006575227,9.54E-26,-0.426690479,0.815439573,0.012418251,1.78E-05,34954.21325,1.976042357,1.173011945,0.026954536,-1.241149573,93410.30973,14.11045181,4.031048998,1.019778868,1.963822008,-0.086688754,4.117737752,2.297977463,5.65E-05,-3.642802919,-0.000205936,0.041740653,-4.931012108,171.7662814,30.81997863,14.11056487,0.958105299,0.020318775,-4.88E-06,-1.186467354,2.144572652,0.041741161,5.65E-05,7.291992024,0.000412233,0.099971171,-1.987812412,57.97226483,176.7910312,14.11056487,1.150440775,0.042051656,-0.000100261,-1.605138263,2.755579038,0.099972021,5.65E-05,2.208914147,0.000124875,0.027159181,0.354120548,49.50275101,13.04805582,14.11056487,0.597988501,0.015404104,5.82E-05,-0.569740644,1.167729145,0.027159468,5.65E-05
pneumonia,66962.05878,0.998226901,0.580458109,0.017623044,-1.227032683,89445.03819,16.01655204,2.138171274,0.504200978,0.992962195,-0.0830636,2.221234874,1.154724453,1.69E-05,9.199476712,0.00013714,0.026007562,-0.272158255,159.680077,45.37439943,16.01722679,0.834052025,0.011757807,2.28E-06,-0.754603859,1.588655885,0.026007924,1.68E-05,5.478307095,8.17E-05,0.032970002,-0.398882678,112.0310338,72.91890444,16.01704157,0.774514698,0.014052922,-1.63E-13,-0.851070678,1.625585376,0.032970103,1.68E-05,-6.046256661,-9.01E-05,0.017440107,-0.352025982,87.67716738,20.40372279,16.01695722,0.453280699,0.008251401,-8.49E-06,-0.393499771,0.84678047,0.01744034,1.69E-05,34721.18996,1.962869013,1.169173859,0.053824059,-1.263519439,92333.43618,14.11056487,4.267033059,1.020780923,1.93071204,-0.046430769,4.313463828,2.284693037,5.65E-05,4.044213454,0.000228629,0.054771288,-1.52668853,97.20350177,53.06604996,14.11056487,0.942425125,0.025088307,-7.56E-05,-1.257438513,2.199863638,0.054771765,5.65E-05,4.784646694,0.000270487,0.068437177,-0.179399356,66.96381956,82.85032939,14.11056487,1.200903436,0.029709816,-5.49E-05,-1.329941827,2.530845263,0.068437712,5.65E-05,0.031736264,1.79E-06,0.040157881,1.082901387,98.89399044,28.52626112,14.11056487,0.907495909,0.017271747,4.96E-05,-0.820690215,1.728186124,0.040157881,5.65E-05
pneumonia,67283.00802,1.003011404,0.585899763,-0.002775638,-1.2215185,90513.0916,16.01719576,2.189050005,0.508686147,1.002601029,-0.076802306,2.265852311,1.161598214,1.62E-05,-3.09604763,-4.62E-05,0.020732397,-2.382048892,559.970357,28.83372312,16.01810173,0.862551031,0.009470263,-5.64E-14,-0.885512311,1.748063342,0.020732449,1.58E-05,-9.424262707,-0.000140491,0.027938675,0.560905163,128.3581873,52.36271111,16.01809345,0.85764949,0.015823898,-2.51E-14,-0.730578596,1.588228086,0.027939028,1.58E-05,0.058595913,8.74E-07,0.011221643,-0.085967588,209.574307,8.447192956,16.01744255,0.37046664,0.005929416,1.28E-24,-0.345778466,0.716245106,0.011221643,1.62E-05,35044.27757,1.981133901,1.192419605,0.014271276,-1.248063131,94578.76773,14.11056487,4.130611987,1.03818414,1.977669078,-0.073064745,4.203676732,2.312305353,5.65E-05,5.46943372,0.0003092,0.044786418,1.20902211,162.8250401,35.48269787,14.11056487,1.230095504,0.023132598,2.29E-06,-1.379308982,2.609404487,0.044787485,5.65E-05,3.521455723,0.000199076,0.06830371,-1.582155824,34.84849528,82.52690408,14.11056487,0.756711776,0.037031856,8.77E-05,-1.230699119,1.987410895,0.068304,5.65E-05,-0.238395108,-1.35E-05,0.026445398,-0.546378626,51.16080028,12.37096567,14.11056487,0.487031923,0.016320948,-1.37E-05,-0.564005919,1.051037842,0.026445401,5.65E-05
